1,707994019,43.380001
2,164979732,57.840000
3,187147653,62.639999
4,680959928,72.300003
5,148049628,72.300003
6,428596246,125.279999
7,476582038,171.110001
8,638786590,191.720001
9,133417642,241.000000
10,170048892,243.410004
11,784906470,294.019989
12,577487170,342.220001
13,779939019,344.630005
14,989858567,347.739990
15,575561130,441.029999
16,949949443,442.950012
17,325191295,445.850006
18,841779172,451.079987
19,878410422,476.140015
20,173258960,485.459991
21,285958087,498.869995
22,156768739,501.279999
23,801194989,616.960022
24,642876422,660.340027
25,429813754,713.359985
26,847862851,756.739990
27,262910830,757.559998
28,953497684,766.880005
29,305524480,814.580017
30,220975244,819.400024
31,541329705,829.039978
32,609522187,858.000000
33,952552688,874.830017
34,787947452,882.239990
35,624357163,883.820007
36,968975961,901.340027
37,815118014,937.489990
38,315561091,949.539978
39,306639850,966.409973
40,935520017,972.400024
41,189547049,977.340027
42,434273517,977.340027
43,944983279,980.869995
44,599960219,1002.559998
45,659840857,1031.479980
46,282647168,1043.530029
47,141629064,1052.520020
48,497533309,1073.209961
49,741788136,1082.089966
50,899023950,1102.800049
51,513484942,1108.599976
52,666836059,1115.829956
53,412984073,1199.469971
54,659266650,1221.869995
55,609691274,1278.060059
56,796226680,1315.599976
57,562651765,1328.849976
58,637132632,1347.189941
59,908992755,1388.750000
60,106080996,1395.390015
61,930045735,1403.359985
62,256154239,1412.260010
63,949917685,1462.869995
64,945457065,1470.099976
65,535820662,1503.359985
66,504598033,1508.660034
67,676737916,1549.630005
68,910177648,1559.270020
69,645243203,1583.369995
70,401699483,1585.780029
71,928966414,1593.010010
72,432687366,1595.420044
73,384769380,1602.650024
74,226549947,1683.209961
75,938020694,1689.119995
76,292378222,1704.079956
77,660923182,1715.920044
78,741011798,1718.329956
79,447184598,1723.150024
80,197997510,1730.380005
81,923931586,1790.630005
82,264197432,1797.859985
83,152614104,1831.599976
84,154267632,1879.500000
85,218814027,1899.079956
86,810115802,1926.180054
87,763686978,1935.229980
88,677954995,1937.640015
89,466581904,1949.689941
90,653286397,1968.969971
91,238278710,1976.199951
92,812379586,1982.880005
93,151969516,1988.760010
94,100168120,1995.479980
95,212427365,2007.530029
96,365978467,2020.000000
97,668490445,2083.290039
98,964277589,2108.919922
99,338031995,2146.419922
100,616080939,2156.949951
101,739626920,2161.770020
102,920688045,2185.870117
103,187823569,2204.780029
104,570021617,2212.379883
105,980498301,2280.459961
106,861922776,2308.780029
107,650512778,2315.879883
108,968538653,2325.649902
109,211208140,2335.810059
110,333571374,2335.810059
111,585701596,2344.929932
112,904873311,2352.159912
113,560526168,2419.639893
114,917812716,2423.520020
115,374497592,2443.739990
116,291131103,2453.379883
117,428734862,2477.479980
118,239428412,2513.629883
119,969147193,2520.860107
120,554139506,2528.090088
121,496117532,2547.370117
122,684004771,2571.469971
123,673289239,2581.179932
124,954173600,2588.219971
125,342830789,2606.239990
126,358682858,2610.030029
127,525179374,2655.820068
128,704277122,2656.360107
129,472800767,2670.280029
130,714249360,2682.330078
131,591379296,2723.300049
132,944542968,2731.540039
133,709281909,2732.939941
134,374362838,2742.580078
135,330905473,2742.580078
136,853711783,2754.629883
137,159205043,2807.649902
138,531968581,2818.800049
139,717459857,2819.699951
140,670724618,2829.340088
141,397912633,2840.850098
142,537611520,2860.000000
143,889599740,2860.669922
144,741385161,2889.590088
145,496658694,2889.590088
146,789979064,2928.149902
147,769771087,2952.250000
148,312488782,2964.300049
149,803800380,3010.090088
150,582386815,3032.699951
151,745200335,3038.040039
152,272748744,3058.290039
153,128994786,3082.389893
154,652983844,3096.850098
155,531296527,3142.639893
156,666298329,3222.169922
157,394533908,3225.959961
158,512436521,3272.939941
159,311167418,3272.939941
160,964412772,3282.500000
161,250036227,3282.860107
162,967120730,3304.110107
163,776120412,3307.919922
164,501149785,3335.580078
165,165998113,3337.850098
166,277074611,3347.489990
167,143424642,3359.540039
168,572282826,3363.540039
169,930654275,3408.159912
170,625814998,3422.199951
171,930422103,3448.709961
172,604960286,3451.679932
173,111186635,3496.909912
174,211884057,3535.280029
175,609324347,3542.699951
176,976414048,3542.699951
177,551302373,3561.979980
178,722390401,3570.479980
179,616319549,3627.050049
180,648490178,3636.689941
181,787035071,3646.060059
182,517205703,3653.560059
183,510379588,3655.969971
184,584824836,3663.199951
185,685724818,3694.379883
186,965059936,3701.760010
187,188605916,3704.169922
188,623445212,3708.879883
189,416532742,3759.000000
190,470803487,3804.659912
191,435354983,3804.659912
192,273087775,3846.360107
193,925518167,3868.020020
194,406428754,3884.300049
195,746382653,3889.600098
196,258016335,3909.020020
197,845839822,3988.550049
198,825631844,4012.649902
199,368349540,4022.290039
200,100435912,4025.219971
201,389768588,4026.120117
202,446845138,4087.260010
203,869117534,4163.729980
204,786697328,4190.640137
205,497640597,4256.060059
206,723341834,4284.979980
207,392883384,4287.390137
208,553060615,4292.209961
209,824511325,4300.919922
210,484934651,4325.950195
211,643929135,4328.359863
212,730843865,4328.359863
213,250712573,4337.819824
214,661535155,4357.279785
215,854282987,4385.500000
216,688462388,4385.500000
217,599728477,4429.580078
218,734054362,4465.729980
219,243683040,4466.339844
220,236721742,4518.799805
221,769266402,4525.979980
222,514903295,4560.919922
223,465802562,4611.040039
224,559245145,4629.609863
225,330941951,4656.120117
226,166304099,4658.529785
227,262843453,4671.620117
228,357469213,4672.990234
229,800186908,4682.629883
230,181544625,4685.040039
231,211113297,4750.109863
232,281097924,4764.569824
233,473445785,4781.439941
234,281773841,4810.359863
235,373825109,4848.919922
236,863278043,4848.919922
237,289275872,4853.740234
238,999896037,4885.919922
239,524574267,4911.580078
240,769300734,4911.580078
241,318844544,4918.810059
242,607704293,4964.600098
243,680966794,4969.419922
244,129707181,5041.720215
245,718031060,5062.120117
246,810453546,5067.359863
247,243825089,5101.970215
248,313127791,5120.819824
249,639807546,5123.660156
250,857499921,5150.169922
251,155491149,5159.810059
252,101929795,5171.859863
253,672654092,5176.680176
254,309849917,5183.459961
255,767874658,5216.100098
256,660009086,5262.600098
257,143461120,5273.080078
258,681507956,5311.640137
259,123821341,5340.060059
260,241831672,5352.609863
261,187350642,5361.120117
262,118177974,5371.379883
263,428536164,5371.890137
264,484084498,5387.899902
265,321812570,5418.359863
266,217838990,5429.729980
267,884528005,5449.680176
268,266432893,5468.290039
269,755885827,5468.290039
270,432889068,5481.000000
271,556435048,5496.660156
272,850978505,5555.049805
273,768963849,5653.859863
274,341486680,5668.319824
275,103342139,5681.700195
276,242372834,5694.830078
277,984054267,5735.799805
278,660685002,5738.740234
279,478853976,5755.080078
280,814448964,5788.819824
281,845294797,5794.200195
282,471378982,5809.859863
283,411403930,5832.200195
284,137642657,5888.160156
285,461274993,5888.160156
286,882567203,5891.600098
287,936068904,5892.450195
288,892611539,5892.450195
289,195063388,5894.859863
290,515417850,5904.500000
291,502602469,5934.220215
292,313641917,5947.879883
293,126355922,5950.799805
294,789712989,5969.569824
295,898349320,5982.120117
296,348853957,6008.129883
297,158364760,6041.870117
298,605543076,6044.279785
299,350712621,6056.330078
300,942320811,6080.430176
301,556501567,6085.450195
302,111122691,6094.890137
303,948640096,6121.399902
304,662779700,6123.609863
305,277619206,6138.270020
306,304146468,6155.140137
307,455402457,6174.419922
308,291440522,6222.620117
309,343709266,6230.899902
310,207120454,6264.000000
311,739294755,6270.819824
312,290993344,6315.120117
313,649838149,6326.640137
314,956708180,6326.759766
315,107946527,6340.709961
316,662923467,6362.399902
317,492642247,6369.629883
318,327961909,6378.479980
319,689070928,6390.299805
320,510924184,6446.750000
321,671101415,6451.569824
322,972794139,6465.479980
323,121353709,6520.799805
324,628083503,6557.609863
325,294711101,6561.540039
326,520960795,6581.709961
327,799040639,6593.759766
328,299483716,6608.220215
329,582024180,6613.040039
330,707521092,6614.339844
331,697561299,6615.450195
332,496292197,6615.450195
333,301773250,6640.899902
334,610604941,6671.160156
335,849493205,6680.520020
336,471116769,6690.160156
337,983819091,6714.259766
338,727222239,6732.839844
339,980034387,6767.279785
340,288805520,6810.660156
341,405525386,6815.479980
342,156025016,6837.359863
343,865849101,6856.450195
344,333201014,6890.399902
345,703069913,6907.060059
346,969863021,6928.750000
347,921945035,6935.979980
348,991929662,6952.850098
349,384835040,6976.799805
350,401673305,7017.919922
351,813403117,7020.330078
352,216827476,7044.430176
353,845903337,7047.000000
354,815261781,7068.529785
355,956100070,7070.560059
356,641195857,7128.779785
357,102362811,7142.100098
358,137811315,7142.100098
359,774338996,7160.109863
360,515047919,7181.799805
361,708535611,7192.220215
362,664614331,7242.049805
363,832655370,7264.379883
364,965943562,7278.200195
365,120180833,7311.939941
366,661800372,7317.520020
367,694858920,7352.910156
368,344385182,7352.970215
369,222021949,7352.970215
370,438397681,7375.859863
371,674650943,7377.009766
372,547827088,7384.240234
373,777988946,7405.930176
374,878749883,7407.180176
375,545046174,7436.000000
376,624131000,7439.669922
377,173167979,7490.279785
378,208911740,7532.459961
379,786842811,7538.479980
380,458243024,7589.089844
381,538331639,7591.500000
382,889673984,7608.370117
383,908462750,7642.109863
384,721251428,7663.799805
385,829050052,7683.080078
386,389373767,7724.049805
387,379945695,7781.890137
388,456249606,7837.319824
389,744433438,7837.319824
390,977625977,7858.080078
391,958341109,7919.259766
392,241767728,7948.180176
393,524308192,7953.000000
394,553663146,7956.379883
395,130184400,7981.919922
396,893256556,8001.200195
397,889156854,8017.509766
398,973165357,8078.399902
399,321788966,8100.009766
400,384947478,8116.879883
401,253156173,8174.720215
402,340746819,8220.509766
403,537555301,8227.740234
404,198175609,8244.610352
405,539413964,8275.940430
406,608215844,8287.990234
407,897582423,8290.400391
408,716577517,8332.500000
409,695806491,8333.780273
410,685702502,8345.830078
411,355244052,8348.240234
412,270694816,8353.059570
413,958138978,8362.700195
414,346322810,8362.700195
415,558371818,8396.440430
416,869805037,8420.540039
417,698341071,8425.360352
418,705167186,8425.360352
419,552514302,8445.599609
420,713345134,8512.120117
421,706519019,8514.530273
422,736111295,8534.700195
423,693836677,8550.360352
424,410089862,8574.780273
425,389881885,8601.290039
426,469970500,8603.700195
427,746867597,8613.339844
428,519094836,8644.320313
429,966925466,8644.669922
430,536170423,8671.179688
431,656607615,8772.400391
432,171029078,8822.400391
433,839527404,8844.700195
434,316911637,8867.370117
435,932761418,8885.669922
436,304015147,8900.129883
437,654635655,8914.980469
438,327264535,8924.230469
439,912046611,8953.150391
440,786405503,8962.790039
441,408029067,8972.429688
442,707657992,9098.459961
443,252245080,9107.389648
444,785155379,9107.389648
445,914602649,9124.769531
446,889832770,9216.980469
447,693036735,9218.250000
448,715779292,9288.139648
449,791407287,9297.780273
450,261155593,9364.679688
451,843718516,9430.330078
452,452320706,9442.980469
453,526405465,9471.299805
454,933898246,9490.139648
455,860817706,9502.629883
456,937628448,9517.089844
457,362443530,9519.500000
458,668761241,9552.400391
459,182991731,9594.360352
460,391458594,9595.759766
461,540902698,9599.030273
462,807695806,9623.129883
463,632953965,9637.589844
464,834223067,9637.589844
465,714653193,9646.559570
466,341986215,9649.500000
467,696403443,9656.309570
468,586894643,9693.019531
469,825977742,9697.839844
470,263824498,9698.219727
471,363052070,9712.299805
472,294926106,9746.040039
473,743287169,9750.860352
474,475433194,9777.719727
475,832993543,9785.150391
476,530224502,9803.879883
477,665733134,9840.030273
478,365169513,9850.139648
479,812347829,9865.799805
480,861076056,9898.700195
481,602743709,9912.330078
482,535800492,9946.070313
483,243616521,9948.820313
484,726965606,9958.120117
485,195238053,9960.530273
486,303969228,9969.440430
487,435503900,9970.169922
488,367093837,9973.750000
489,267081344,10025.599609
490,694051682,10052.110352
491,149854648,10061.750000
492,429117238,10078.620117
493,573547112,10100.309570
494,300116717,10109.530273
495,456320416,10138.870117
496,906540143,10191.889648
497,656170308,10196.709961
498,132539165,10208.160156
499,640422952,10213.580078
500,592504966,10220.809570
501,307823455,10272.959961
502,434862315,10309.980469
503,907148683,10384.690430
504,279585158,10401.559570
505,109303939,10408.790039
506,304929673,10413.610352
507,797424018,10464.219727
508,835238015,10469.040039
509,690422332,10479.580078
510,169860494,10483.500000
511,493492829,10483.500000
512,523061501,10548.570313
513,155971801,10548.570313
514,926093232,10575.320313
515,694018638,10584.719727
516,372244966,10632.919922
517,691416680,10640.150391
518,752399814,10648.799805
519,385310113,10648.799805
520,887230813,10668.969727
521,575372731,10681.120117
522,943645179,10683.530273
523,735549962,10685.940430
524,891266572,10697.990234
525,628988158,10725.679688
526,550082290,10725.679688
527,683847272,10746.190430
528,173003613,10770.290039
529,850343787,10791.980469
530,852153956,10795.679688
531,234066998,10799.209961
532,589869964,10808.849609
533,787339770,10810.799805
534,985852420,10830.540039
535,278200280,10845.000000
536,156512963,10890.790039
537,717133271,10907.660156
538,534739196,10938.179688
539,776507079,10977.549805
540,878662335,11004.059570
541,133196198,11013.700195
